backbone_id,sample_id,matched_CA_atom_count,global_ca_rmsd_A,global_backbone_rmsd_after_CA_fit_A,pocket_ca_rmsd_after_CA_fit_A,pocket_backbone_rmsd_after_CA_fit_A,ref_ca_rg_A,pred_ca_rg_A,delta_ca_rg_A,projected_min_protein_ligand_distance_A,projected_delta_ligand_clash_pair_count,projected_ligand_clash_pair_count_backbone,projected_ligand_clash_pair_count_sidechain,reference_contact_position_count,projected_contact_position_count,projected_contact_recovery_percent,projected_new_contact_percent,reference_hydrophobic_C_contact_pair_count,projected_hydrophobic_C_contact_pair_count,pred_mean_CA_Bfactor,pred_pocket_mean_CA_Bfactor,d_index,candidate_id,half_life_E_coli_in_vivo,instability_index,ligand_interface_sequence_recovery,sequence_recovery,stability_prediction,Sequence ID,solubility,usability,ligand_clash_total,is_stable,is_clash_free,is_full_contact_recovery,strict_gate_pass,conditional_gate_pass,accepted_representative,decision_status,selection_pool_rank,decision_note
buried_6_model_6,4,133,14.8403,14.8117,12.4866,12.4217,13.1128,13.7632,0.6504,0.7591,33,21,12,18,22,22.2222,81.8182,21,156,0.7146,0.7073,3,buried_6_model_6_3,>10 h,13.66,0.5789,0.6165,Stable,buried_6_model_6_b0_d3,0.8704765310257988,0.614688707890086,33,True,False,False,False,False,False,Rejected_repair_required,7.0,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_6_model_6,5,133,14.1404,14.0177,13.514,13.4902,13.1128,13.9754,0.8626,0.8278,19,17,2,18,11,27.7778,54.5455,21,67,0.6997,0.6863,4,buried_6_model_6_4,>10 h,16.87,0.5789,0.6015,Stable,buried_6_model_6_b0_d4,0.8578393265449034,0.5343447848447878,19,True,False,False,False,False,False,Rejected_repair_required,2.0,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_6_model_6,6,133,12.7235,12.6511,12.7752,12.6098,13.1128,13.4621,0.3493,0.3874,50,35,15,18,16,33.3333,62.5,21,124,0.7119,0.6982,5,buried_6_model_6_5,>10 h,27.13,0.6316,0.5865,Stable,buried_6_model_6_b0_d5,0.8813392588520574,0.5667105126491121,50,True,False,False,False,False,False,Rejected_repair_required,9.0,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_6_model_6,7,133,7.9618,7.875,4.8502,4.793,13.1128,12.9673,-0.1455,0.8044,30,22,8,18,22,66.6667,45.4545,21,124,0.7028,0.6972,6,buried_6_model_6_6,>10 h,17.14,0.5263,0.5789,Stable,buried_6_model_6_b0_d6,0.8806632648657982,0.5742509595690757,30,True,False,False,False,False,False,Rejected_repair_required,5.0,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_6_model_6,8,133,15.128,15.1264,15.5936,15.5873,13.1128,13.0604,-0.0524,0.5391,50,34,16,18,22,11.1111,90.9091,21,123,0.7154,0.695,7,buried_6_model_6_7,>10 h,10.16,0.5789,0.6466,Stable,buried_6_model_6_b0_d7,0.8355161771336613,0.4987265611000955,50,True,False,False,False,False,False,Rejected_repair_required,10.0,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_6_model_6,9,133,14.4008,14.3674,17.5075,17.5139,13.1128,13.098,-0.0148,0.8224,23,1,22,18,16,22.2222,75.0,21,123,0.7461,0.737,8,buried_6_model_6_8,>10 h,10.91,0.5789,0.6316,Stable,buried_6_model_6_b0_d8,0.8488799638991134,0.5320883882905635,23,True,False,False,False,False,False,Rejected_repair_required,3.0,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_6_model_6,10,133,13.4532,13.4421,10.5354,10.6388,13.1128,12.8226,-0.2902,0.5627,32,14,18,18,21,22.2222,80.9524,21,142,0.7113,0.7006,9,buried_6_model_6_9,>10 h,26.49,0.6316,0.6391,Stable,buried_6_model_6_b0_d9,0.8922297176467493,0.5981733312284077,32,True,False,False,False,False,False,Rejected_repair_required,6.0,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_6_model_7,1,133,0.9026,0.9107,0.7196,0.731,13.7592,13.9683,0.2091,1.5223,1,1,0,16,19,87.5,26.3158,17,42,0.9047,0.912,0,buried_6_model_7_0,2 min,37.26,0.5455,0.4286,Stable,buried_6_model_7_b0_d0,0.932676794575573,0.6137083465244783,1,True,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_6_model_7,2,133,4.2716,4.2388,1.7936,1.7486,13.7592,13.8672,0.108,0.5858,13,1,12,16,18,75.0,33.3333,17,55,0.8945,0.9019,1,buried_6_model_7_1,2 min,33.4,0.5,0.3985,Stable,buried_6_model_7_b0_d1,0.7920808065691245,0.3037628017513124,13,True,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_6_model_7,3,133,2.6782,2.5982,1.0579,1.0476,13.7592,13.9611,0.2019,1.1475,9,4,5,16,18,93.75,16.6667,17,58,0.9123,0.9246,2,buried_6_model_7_2,2 min,32.81,0.5455,0.4211,Stable,buried_6_model_7_b0_d2,0.9472755002510198,0.7098302037660801,9,True,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_6_model_7,4,133,0.7208,0.7256,0.4787,0.5229,13.7592,13.9335,0.1743,2.4234,0,0,0,16,17,87.5,17.6471,17,15,0.8851,0.8897,3,buried_6_model_7_3,2 min,37.47,0.5909,0.4436,Stable,buried_6_model_7_b0_d3,0.9391023924926252,0.6831299026175092,0,True,True,False,False,True,False,Conditional_selected,2.0,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_6_model_7,5,133,1.5111,1.4804,0.7381,0.7276,13.7592,13.9614,0.2021,1.547,3,0,3,16,16,87.5,12.5,17,43,0.8956,0.9031,4,buried_6_model_7_4,2 min,40.01,0.5,0.4286,Potentially unstable,buried_6_model_7_b0_d4,0.9413637756264844,0.6930037803135233,3,False,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_6_model_7,6,133,1.0308,1.0217,0.6792,0.6421,13.7592,13.9724,0.2132,1.3922,4,1,3,16,16,87.5,12.5,17,44,0.8864,0.8917,5,buried_6_model_7_5,2 min,41.09,0.5455,0.4361,Potentially unstable,buried_6_model_7_b0_d5,0.9427160560806824,0.6733634685047433,4,False,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_6_model_7,7,133,0.9358,0.9347,0.7632,0.764,13.7592,13.943,0.1838,1.7532,2,1,1,16,16,93.75,6.25,17,50,0.887,0.8928,6,buried_6_model_7_6,2 min,26.87,0.5909,0.4511,Stable,buried_6_model_7_b0_d6,0.9253414796781134,0.5593005139709797,2,True,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_6_model_7,8,133,1.0649,1.0563,0.6956,0.6721,13.7592,14.0012,0.242,2.3378,0,0,0,16,19,87.5,26.3158,17,14,0.871,0.8758,7,buried_6_model_7_7,2 min,33.6,0.5909,0.3985,Stable,buried_6_model_7_b0_d7,0.8041467022289318,0.2937540834555954,0,True,True,False,False,True,False,Conditional_selected,3.0,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_6_model_7,9,133,3.9722,3.9769,1.6142,1.6511,13.7592,13.8708,0.1115,1.4599,2,0,2,16,13,68.75,15.3846,17,42,0.8731,0.8774,8,buried_6_model_7_8,2 min,22.57,0.5909,0.391,Stable,buried_6_model_7_b0_d8,0.9557442969856992,0.7608088447034539,2,True,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_6_model_7,10,133,0.8102,0.8112,0.4693,0.5188,13.7592,13.9926,0.2334,2.8608,0,0,0,16,16,87.5,12.5,17,8,0.8964,0.9019,9,buried_6_model_7_9,2 min,29.92,0.5909,0.4436,Stable,buried_6_model_7_b0_d9,0.9164910847137328,0.5704427233674189,0,True,True,False,False,True,True,Conditional_selected,1.0,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_6_model_8,1,133,1.1111,1.093,0.8939,0.87,13.6857,13.4333,-0.2524,1.7406,3,0,3,13,12,84.6154,8.3333,28,54,0.8705,0.869,0,buried_6_model_8_0,>10 h,33.52,0.4667,0.4962,Stable,buried_6_model_8_b0_d0,0.8106603589429922,0.37943090069711,3,True,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_6_model_8,2,133,1.1362,1.1331,0.7422,0.7366,13.6857,13.6185,-0.0672,1.1231,8,0,8,13,12,84.6154,8.3333,28,34,0.8505,0.8387,1,buried_6_model_8_1,>10 h,29.51,0.4667,0.4887,Stable,buried_6_model_8_b0_d1,0.7998139549826518,0.4105489290203498,8,True,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_6_model_8,3,133,2.622,2.6993,2.1495,1.9791,13.6857,13.4293,-0.2563,0.5599,42,22,20,13,15,84.6154,26.6667,28,108,0.8516,0.8344,2,buried_6_model_8_2,>10 h,27.39,0.4667,0.5263,Stable,buried_6_model_8_b0_d2,0.8343103554016711,0.3714333860995063,42,True,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_6_model_8,4,133,2.6836,2.7452,2.1546,1.9828,13.6857,13.4679,-0.2178,0.4139,49,25,24,13,15,84.6154,26.6667,28,105,0.8553,0.8399,3,buried_6_model_8_3,>10 h,28.77,0.4667,0.5038,Stable,buried_6_model_8_b0_d3,0.7143489134691491,0.2939406677894584,49,True,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_6_model_8,5,133,2.9297,3.0228,2.828,2.7568,13.6857,13.4562,-0.2294,0.5663,46,28,18,13,14,84.6154,21.4286,28,114,0.8413,0.8286,4,buried_6_model_8_4,>10 h,41.92,0.4667,0.5338,Potentially unstable,buried_6_model_8_b0_d4,0.7624924057620832,0.259496425982179,46,False,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_6_model_8,6,133,1.3069,1.2957,1.0703,1.0495,13.6857,13.6823,-0.0034,0.9287,11,0,11,13,11,76.9231,9.0909,28,36,0.8478,0.8347,5,buried_6_model_8_5,>10 h,27.98,0.4667,0.5113,Stable,buried_6_model_8_b0_d5,0.6614341165174018,0.2824876263135029,11,True,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_6_model_8,7,133,0.9957,0.9898,0.9413,0.9104,13.6857,13.6648,-0.0209,2.4401,0,0,0,13,11,76.9231,9.0909,28,27,0.8391,0.8253,6,buried_6_model_8_6,>10 h,29.08,0.4667,0.5263,Stable,buried_6_model_8_b0_d6,0.7540089512264331,0.3211023539578298,0,True,True,False,False,True,False,Conditional_selected,2.0,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_6_model_8,8,133,1.175,1.1808,0.847,0.8307,13.6857,13.5625,-0.1232,1.0878,7,0,7,13,11,76.9231,9.0909,28,44,0.851,0.8325,7,buried_6_model_8_7,>10 h,32.6,0.5333,0.5113,Stable,buried_6_model_8_b0_d7,0.9004573133931439,0.3876177112076838,7,True,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_6_model_8,9,133,0.8142,0.8081,0.5716,0.5772,13.6857,13.5837,-0.102,2.4659,0,0,0,13,13,92.3077,7.6923,28,30,0.8701,0.8667,8,buried_6_model_8_8,>10 h,36.51,0.5333,0.4962,Stable,buried_6_model_8_b0_d8,0.749283469578062,0.2907628513642091,0,True,True,False,False,True,True,Conditional_selected,1.0,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_6_model_8,10,133,0.8331,0.8317,0.7265,0.7061,13.6857,13.4984,-0.1873,1.6165,3,0,3,13,13,92.3077,7.6923,28,44,0.8536,0.8402,9,buried_6_model_8_9,>10 h,25.93,0.5333,0.4962,Stable,buried_6_model_8_b0_d9,0.8983729631128392,0.4394860210583603,3,True,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_7_model_0,1,137,0.6072,0.5941,0.7061,0.6626,14.5386,14.5601,0.0214,2.1531,0,0,0,20,21,80.0,23.8095,24,23,0.8551,0.8541,0,buried_7_model_0_0,>10 h,48.71,0.3636,0.4234,Potentially unstable,buried_7_model_0_b0_d0,0.860648766364824,0.5446542997172128,0,False,True,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_7_model_0,2,137,0.6166,0.6071,0.6067,0.5763,14.5386,14.6424,0.1038,0.7905,2,0,2,20,21,90.0,14.2857,24,29,0.8642,0.8748,1,buried_7_model_0_1,>10 h,32.16,0.3182,0.4088,Stable,buried_7_model_0_b0_d1,0.9366845896442054,0.5454807123646124,2,True,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_7_model_0,3,137,0.5059,0.4961,0.5045,0.4864,14.5386,14.5927,0.0541,2.2066,0,0,0,20,15,75.0,0.0,24,44,0.8591,0.8647,2,buried_7_model_0_2,>10 h,18.64,0.4545,0.5474,Stable,buried_7_model_0_b0_d2,0.9047010188952458,0.5330720952726509,0,True,True,False,False,True,True,Conditional_selected,1.0,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_7_model_0,4,137,0.528,0.526,0.5545,0.5456,14.5386,14.5534,0.0148,0.7725,3,0,3,20,21,85.0,19.0476,24,24,0.8608,0.8677,3,buried_7_model_0_3,>10 h,38.55,0.5455,0.4745,Stable,buried_7_model_0_b0_d3,0.9286517904053448,0.7301295461278525,3,True,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_7_model_0,5,137,0.6708,0.6571,0.5897,0.5666,14.5386,14.5322,-0.0064,0.6926,9,0,9,20,19,90.0,5.2632,24,56,0.8582,0.8621,4,buried_7_model_0_4,>10 h,43.56,0.4545,0.4599,Potentially unstable,buried_7_model_0_b0_d4,0.8973122665451955,0.6170173237389942,9,False,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_7_model_0,6,137,0.5933,0.5878,0.5711,0.5387,14.5386,14.5226,-0.016,0.7325,4,0,4,20,19,90.0,5.2632,24,21,0.8664,0.8723,5,buried_7_model_0_5,>10 h,40.26,0.4091,0.4964,Potentially unstable,buried_7_model_0_b0_d5,0.9218816113806731,0.618143939112459,4,False,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_7_model_0,7,137,0.5413,0.5338,0.5698,0.5536,14.5386,14.5964,0.0578,0.2668,14,0,14,20,18,85.0,5.5556,24,53,0.8633,0.8733,6,buried_7_model_0_6,>10 h,47.62,0.4091,0.4453,Potentially unstable,buried_7_model_0_b0_d6,0.8519307112508681,0.4689714365510428,14,False,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_7_model_0,8,137,1.1078,1.0886,1.1043,1.0482,14.5386,14.5279,-0.0107,1.7513,1,0,1,20,17,85.0,0.0,24,26,0.8495,0.8524,7,buried_7_model_0_7,>10 h,17.65,0.5,0.5693,Stable,buried_7_model_0_b0_d7,0.8632573822036594,0.4700322788047974,1,True,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_7_model_0,9,137,0.4989,0.4789,0.4791,0.4489,14.5386,14.5867,0.0481,0.7677,15,0,15,20,21,100.0,4.7619,24,42,0.8674,0.8731,8,buried_7_model_0_8,>10 h,34.65,0.4091,0.5036,Stable,buried_7_model_0_b0_d8,0.9101582029852816,0.5682041167177023,15,True,False,True,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_7_model_0,10,137,0.7115,0.6895,0.5826,0.5603,14.5386,14.477,-0.0616,0.8504,2,0,2,20,22,95.0,13.6364,24,30,0.8726,0.8779,9,buried_7_model_0_9,>10 h,42.0,0.4091,0.4453,Potentially unstable,buried_7_model_0_b0_d9,0.8897359554280204,0.5666601112221094,2,False,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_7_model_2,1,137,13.8648,13.9468,11.3756,11.8095,13.6142,15.7067,2.0925,0.5733,40,35,5,21,16,28.5714,62.5,12,151,0.7876,0.7955,0,buried_7_model_2_0,>10 h,24.79,0.3478,0.438,Stable,buried_7_model_2_b0_d0,0.937338796125758,0.6720794657489773,40,True,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_7_model_2,2,137,11.0462,10.9954,7.965,8.2602,13.6142,15.974,2.3598,1.1244,3,1,2,21,12,33.3333,41.6667,12,30,0.7967,0.8173,1,buried_7_model_2_1,>10 h,28.44,0.3478,0.4234,Stable,buried_7_model_2_b0_d1,0.902237109770306,0.5637646461418921,3,True,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_7_model_2,3,137,12.5604,12.5786,12.2359,12.5433,13.6142,14.5278,0.9136,0.4926,49,21,28,21,20,23.8095,75.0,12,145,0.7444,0.737,2,buried_7_model_2_2,>10 h,31.04,0.3043,0.3942,Stable,buried_7_model_2_b0_d2,0.9435689716652836,0.7430436555627652,49,True,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_7_model_2,4,137,0.498,0.4899,0.4049,0.4214,13.6142,13.6546,0.0403,2.933,0,0,0,21,17,76.1905,5.8824,12,20,0.8734,0.8799,3,buried_7_model_2_3,>10 h,36.76,0.3478,0.3942,Stable,buried_7_model_2_b0_d3,0.9173375017693424,0.5550835353103334,0,True,True,False,False,True,True,Conditional_selected,1.0,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_7_model_2,5,137,0.6791,0.6604,0.5174,0.5478,13.6142,13.6887,0.0745,1.9958,1,0,1,21,19,80.9524,10.5263,12,18,0.8635,0.8657,4,buried_7_model_2_4,>10 h,35.69,0.3043,0.4015,Stable,buried_7_model_2_b0_d4,0.9072503375385412,0.6800775396977227,1,True,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_7_model_2,6,137,10.1467,10.1332,6.899,7.0461,13.6142,14.6727,1.0585,1.1506,15,4,11,21,15,19.0476,73.3333,12,126,0.788,0.8049,5,buried_7_model_2_5,>10 h,29.17,0.2609,0.3577,Stable,buried_7_model_2_b0_d5,0.9025212872023372,0.645950655547143,15,True,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_7_model_2,7,137,0.97,0.9664,1.0379,1.0175,13.6142,13.6412,0.0269,2.7462,0,0,0,21,17,66.6667,17.6471,12,30,0.8366,0.8347,6,buried_7_model_2_6,>10 h,33.01,0.3043,0.3942,Stable,buried_7_model_2_b0_d6,0.9232552910641864,0.7164429908844072,0,True,True,False,False,True,False,Conditional_selected,3.0,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_7_model_2,8,137,0.5123,0.5039,0.3877,0.3906,13.6142,13.6301,0.0159,2.8634,0,0,0,21,18,71.4286,16.6667,12,22,0.8782,0.883,7,buried_7_model_2_7,>10 h,20.41,0.3478,0.4234,Stable,buried_7_model_2_b0_d7,0.9177415191521808,0.7760709267924004,0,True,True,False,False,True,False,Conditional_selected,2.0,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_7_model_2,9,137,8.4615,8.4467,5.6673,5.6537,13.6142,14.2721,0.6578,0.8984,7,0,7,21,14,23.8095,64.2857,12,45,0.7272,0.7368,8,buried_7_model_2_8,>10 h,25.2,0.3478,0.4015,Stable,buried_7_model_2_b0_d8,0.9270151448963372,0.6791114451879616,7,True,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_7_model_2,10,137,2.7582,2.816,2.461,2.5274,13.6142,13.8424,0.2281,0.6969,9,3,6,21,18,71.4286,16.6667,12,86,0.8134,0.8082,9,buried_7_model_2_9,>10 h,40.69,0.3478,0.4161,Potentially unstable,buried_7_model_2_b0_d9,0.9224388035981826,0.644919057444148,9,False,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_7_model_7,1,137,4.4589,4.4001,3.2953,3.462,14.0419,14.611,0.5691,1.1167,8,0,8,19,20,78.9474,25.0,25,113,0.7172,0.722,0,buried_7_model_7_0,>10 h,27.48,0.5833,0.4891,Stable,buried_7_model_7_b0_d0,0.8770606474888609,0.3945297984365442,8,True,False,False,False,False,False,Strict_selected,,"Stable; clash-free; 100% contact recovery; ranked within strict pool by interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_7_model_7,2,137,10.0696,10.0012,6.2288,6.4652,14.0419,14.6105,0.5686,1.2695,4,0,4,19,19,57.8947,42.1053,25,63,0.6987,0.7027,1,buried_7_model_7_1,>10 h,29.21,0.5,0.4526,Stable,buried_7_model_7_b0_d1,0.905943388441707,0.4472474648142118,4,True,False,False,False,False,False,Strict_selected,,"Stable; clash-free; 100% contact recovery; ranked within strict pool by interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_7_model_7,3,137,4.1551,4.128,3.5919,3.6308,14.0419,14.062,0.0201,0.3751,34,29,5,19,20,52.6316,50.0,25,126,0.7219,0.7247,2,buried_7_model_7_2,>10 h,30.31,0.5833,0.4453,Stable,buried_7_model_7_b0_d2,0.8975394843963487,0.4806362985078166,34,True,False,False,False,False,False,Strict_selected,,"Stable; clash-free; 100% contact recovery; ranked within strict pool by interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_7_model_7,4,137,5.5646,5.5161,4.934,5.2246,14.0419,14.8542,0.8123,0.3117,21,1,20,19,17,42.1053,52.9412,25,124,0.6998,0.7029,3,buried_7_model_7_3,>10 h,15.41,0.5417,0.4453,Stable,buried_7_model_7_b0_d3,0.9062869204126074,0.5115842103206576,21,True,False,False,False,False,False,Strict_selected,,"Stable; clash-free; 100% contact recovery; ranked within strict pool by interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_7_model_7,5,137,0.9459,0.9225,0.5293,0.5188,14.0419,14.1609,0.119,2.0697,0,0,0,19,22,100.0,13.6364,25,38,0.8914,0.8967,4,buried_7_model_7_4,>10 h,37.22,0.5833,0.438,Stable,buried_7_model_7_b0_d4,0.8922033751035151,0.3687821691881784,0,True,True,True,True,True,True,Strict_selected,1.0,"Stable; clash-free; 100% contact recovery; ranked within strict pool by interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_7_model_7,6,137,0.7568,0.72,0.4692,0.4685,14.0419,14.0386,-0.0033,2.0423,0,0,0,19,22,89.4737,22.7273,25,34,0.861,0.8736,5,buried_7_model_7_5,>10 h,34.62,0.5417,0.4234,Stable,buried_7_model_7_b0_d5,0.8983768994198134,0.4122617952572933,0,True,True,False,False,True,False,Strict_selected,,"Stable; clash-free; 100% contact recovery; ranked within strict pool by interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_7_model_7,7,137,0.9183,0.8923,0.6085,0.587,14.0419,14.1144,0.0725,2.157,0,0,0,19,22,89.4737,22.7273,25,38,0.85,0.8613,6,buried_7_model_7_6,>10 h,26.55,0.5833,0.4672,Stable,buried_7_model_7_b0_d6,0.8018702107003349,0.4520982283161981,0,True,True,False,False,True,False,Strict_selected,,"Stable; clash-free; 100% contact recovery; ranked within strict pool by interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_7_model_7,8,137,9.4901,9.3921,8.7489,9.039,14.0419,15.3133,1.2714,0.4498,40,30,10,19,20,36.8421,65.0,25,155,0.7344,0.7415,7,buried_7_model_7_7,>10 h,20.34,0.5,0.4745,Stable,buried_7_model_7_b0_d7,0.8054415077997714,0.3766063880559284,40,True,False,False,False,False,False,Strict_selected,,"Stable; clash-free; 100% contact recovery; ranked within strict pool by interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_7_model_7,9,137,16.3959,16.3591,16.4728,16.8749,14.0419,15.4768,1.4349,0.5898,23,12,11,19,19,21.0526,78.9474,25,105,0.7081,0.7239,8,buried_7_model_7_8,>10 h,23.95,0.5417,0.4745,Stable,buried_7_model_7_b0_d8,0.8859229511313733,0.5937135745307397,23,True,False,False,False,False,False,Strict_selected,,"Stable; clash-free; 100% contact recovery; ranked within strict pool by interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_7_model_7,10,137,13.7959,13.6914,9.6065,10.0321,14.0419,15.0704,1.0285,0.6541,32,13,19,19,16,26.3158,68.75,25,137,0.721,0.7248,9,buried_7_model_7_9,>10 h,20.2,0.5417,0.4818,Stable,buried_7_model_7_b0_d9,0.8805239906337432,0.4104039899832704,32,True,False,False,False,False,False,Strict_selected,,"Stable; clash-free; 100% contact recovery; ranked within strict pool by interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
